GEOID,NAME,COUNTYFP,closeness,betweenness,density,per_pover2
17031241300,2413,031,2.570045697722437e-4,2561112.096434993,0.0020726754113072087,71
17031241100,2411,031,2.527632991469959e-4,2090153.9174334165,0.0016707955119217596,118
17031241500,2415,031,2.641560827674302e-4,27002310.917484954,0.0011756231242748786,47
17031241600,2416,031,2.1464999736967223e-4,1643863.7405430095,0.0014361993818834584,50
17031151200,1512,031,2.1464999736967223e-4,1643863.7405430095,4.919783131953665e-4,14
17031241400,2414,031,2.1464999736967223e-4,1643863.7405430095,8.029531381932577e-4,23
17031151100,1511,031,2.011734519551396e-4,1532620.7058105995,8.61404191248886e-4,50
17031250200,2502,031,2.1464999736967223e-4,1643863.7405430095,0.0011035389908456267,159
17031250300,2503,031,2.094859453389084e-4,2231928.5295114038,3.1760041229858424e-4,261
17031250400,2504,031,2.0042741342822127e-4,1474498.5757572653,7.924576554750064e-5,174
17031243500,2435,031,2.6327026394285484e-4,4172713.721909369,5.175236858609693e-4,24
17031250500,2505,031,1.8317400741504317e-4,662910.6317789787,2.9984405814034037e-4,31
17031071800,718,031,2.1464999736967223e-4,1643863.7405430095,3.4120549029840975e-4,331
17031071500,715,031,2.4129407051190287e-4,2558415.5774167934,3.032026405635704e-4,331
17031080400,804,031,2.4921207592709644e-4,1155413.0699592975,5.714040817173006e-4,307
17031080100,801,031,2.1464999736967223e-4,1643863.7405430095,0.0014984187565520895,384
17031080300,803,031,2.1464999736967223e-4,1643863.7405430095,9.898147731833952e-4,10
17031160400,1604,031,2.1836972526048356e-4,2100679.387597508,8.213618155175172e-4,76
17031160300,1603,031,2.1418454108208815e-4,1698468.1254028196,0.001295915090029873,85
17031160100,1601,031,2.0377271352678295e-4,1681464.5104719123,3.4826698013491254e-4,388
17031160200,1602,031,2.0914380533762733e-4,2119394.7762288926,4.2147397345528694e-5,199
17031221500,2215,031,2.1464999736967223e-4,1643863.7405430095,0.0011025180199387453,32
17031221400,2214,031,2.1464999736967223e-4,1643863.7405430095,0.0011383645333083309,56
17031221300,2213,031,2.1464999736967223e-4,1643863.7405430095,0.0012233650840161874,71
17031160700,1607,031,2.1464999736967223e-4,1643863.7405430095,5.767610556108392e-4,14
17031250800,2508,031,2.164166359216177e-4,1125393.8682868255,8.848140052504672e-4,217
17031250700,2507,031,2.0715297395301383e-4,607522.0095462733,1.4729004639018632e-4,161
17031250600,2506,031,2.0019675119662154e-4,624433.5938508504,6.451712332924363e-4,30
17031251100,2511,031,2.164104552938654e-4,802695.4995518246,3.231615864825595e-4,273
17031251000,2510,031,2.1464999736967223e-4,1643863.7405430095,5.122092788456512e-4,121
17031060800,608,031,2.1464999736967223e-4,1643863.7405430095,0.0016513430159921462,336
17031060100,601,031,2.1464999736967223e-4,1643863.7405430095,3.8361299146672635e-4,334
17031060300,603,031,2.1464999736967223e-4,1643863.7405430095,0.00122590295643247,5
17031051400,514,031,2.398695759371346e-4,1275987.628140056,4.5221983460687635e-4,406
17031160800,1608,031,2.1464999736967223e-4,1643863.7405430095,5.123979185812869e-4,396
17031161100,1611,031,2.1464999736967223e-4,1643863.7405430095,5.538449992371097e-4,99
17031161300,1613,031,2.2125656033038707e-4,3080259.2258196557,6.83716306055762e-4,14
17031161200,1612,031,2.1500371421058058e-4,4018320.2357647107,6.113119723237736e-4,32
17031161000,1610,031,2.1464999736967223e-4,1643863.7405430095,3.59478450658522e-4,403
17031242100,2421,031,2.1464999736967223e-4,1643863.7405430095,7.019271107634233e-4,367
17031221600,2216,031,2.1464999736967223e-4,1643863.7405430095,6.042117850719013e-4,372
17031170100,1701,031,1.7758217197921144e-4,1221282.0258168555,2.6433201635483577e-4,48
17031160900,1609,031,2.1464999736967223e-4,1643863.7405430095,2.1255023731725663e-4,366
17031242000,2420,031,2.1464999736967223e-4,1643863.7405430095,0.0016723680759888585,75
17031251200,2512,031,2.083542537757757e-4,669593.0089143288,5.24604128575623e-5,163
17031251300,2513,031,1.999286355077934e-4,422876.4989920008,9.139914367533363e-5,156
17031051300,513,031,2.1464999736967223e-4,1643863.7405430095,0.0012574769394405416,8
17031600700,6007,031,2.1464999736967223e-4,1643863.7405430095,9.515919045447789e-4,110
17031600900,6009,031,2.6264572895004225e-4,2111963.449693595,9.391502646637724e-4,37
17031672000,6720,031,2.1464999736967223e-4,1643863.7405430095,5.216062597493452e-4,92
17031711000,7110,031,2.1464999736967223e-4,1643863.7405430095,9.882697012726582e-4,209
17031710900,7109,031,2.1155778040918107e-4,1895757.8412034926,5.8879979451359485e-5,350
17031711500,7115,031,2.0592643102020962e-4,1154341.1906700956,7.933535023771518e-4,191
17031711300,7113,031,2.1464999736967223e-4,1643863.7405430095,0.0012605603150037134,181
17031711100,7111,031,2.0935052675960983e-4,1226276.4237996994,3.843904555958041e-4,18
17031711200,7112,031,2.0873846084082734e-4,1320775.013222602,1.470438589178516e-5,116
17031711400,7114,031,2.0693460786749688e-4,1229286.6039564498,6.781807006793322e-4,210
17031271400,2714,031,2.1464999736967223e-4,1643863.7405430095,0.0012183219595030476,291
17031271200,2712,031,2.1464999736967223e-4,1643863.7405430095,0.0014924018603658586,328
17031271300,2713,031,2.5274621240519373e-4,2155927.60544737,0.0017284117709424776,356
17031270500,2705,031,2.4588423823222494e-4,2130139.3789992444,0.0011529439840636429,329
17031360200,3602,031,2.336034731621507e-4,615557.8366500696,0.0022819657906274437,308
17031350400,3504,031,2.1464999736967223e-4,1643863.7405430095,1.809403814884035e-4,382
17031351400,3514,031,2.1464999736967223e-4,1643863.7405430095,6.498416484892069e-5,375
17031351000,3510,031,2.3858633116281616e-4,2305393.9525991906,6.387956898968473e-5,211
17031350100,3501,031,2.1464999736967223e-4,1643863.7405430095,8.232846173231031e-4,209
17031430800,4308,031,2.1464999736967223e-4,1643863.7405430095,0.0012010404102870188,169
17031430600,4306,031,1.86864018592774e-4,559448.7562527851,0.0010719517676737265,164
17031430900,4309,031,2.1464999736967223e-4,1643863.7405430095,0.001255907474338763,241
17031430500,4305,031,1.9137938428762935e-4,556893.7684852135,3.998940910034621e-4,321
17031430400,4304,031,1.9688224534068944e-4,840540.1273924531,3.381275974889477e-4,378
17031680500,6805,031,2.1464999736967223e-4,1643863.7405430095,0.0016707674983151316,359
17031681100,6811,031,2.273006379875565e-4,1747239.3780532116,2.6976861800355e-4,353
17031681000,6810,031,2.350371537945808e-4,1534261.0126953882,2.3279322014057444e-4,349
17031610300,6103,031,2.544914009770297e-4,2164701.671588498,7.215913960382591e-5,189
17031680900,6809,031,2.3041522621278284e-4,3886223.7848876305,5.854139282383269e-5,287
17031720100,7201,031,1.9103712254702105e-4,1393851.1716744495,1.7467111058619897e-4,3
17031720600,7206,031,2.1464999736967223e-4,1643863.7405430095,9.339145143808001e-4,280
17031720500,7205,031,1.748659597382455e-4,3055865.045628419,2.584317793722755e-4,4
17031720400,7204,031,2.1464999736967223e-4,1643863.7405430095,5.236338781273877e-4,9
17031720700,7207,031,1.8591496977854352e-4,2429561.079322203,2.0714643402678675e-4,370
17031720300,7203,031,1.8613702063860916e-4,869551.3096151875,3.7769983645586665e-4,7
17031720200,7202,031,1.9005614002636406e-4,1082947.276728483,1.758419841047552e-4,389
17031040800,408,031,2.1464999736967223e-4,1643863.7405430095,1.3879772637732837e-4,372
17031040700,407,031,2.1488499016024572e-4,1779805.2637807615,9.624656502649111e-4,35
17031040600,406,031,2.1464999736967223e-4,1643863.7405430095,7.968282582883616e-4,399
17031431200,4312,031,1.850455053241566e-4,895270.4917452186,6.198218788978432e-4,79
17031380200,3802,031,2.1464999736967223e-4,1643863.7405430095,0.0029972952632463215,267
17031380100,3801,031,2.1464999736967223e-4,1643863.7405430095,0.001225116245124213,286
17031431400,4314,031,1.7416433699104895e-4,442805.414073663,2.2479193850449508e-4,292
17031611400,6114,031,2.516327245891998e-4,1753891.0880256337,3.655566824949712e-4,293
17031611300,6113,031,2.1464999736967223e-4,1643863.7405430095,0.0015916083802501855,190
17031611100,6111,031,2.1464999736967223e-4,1643863.7405430095,6.216532448891131e-5,315
17031611900,6119,031,2.488231244510755e-4,1757997.080697879,8.36198760651481e-4,297
17031050100,501,031,2.1464999736967223e-4,1643863.7405430095,1.4064368460427984e-4,280
17031610800,6108,031,2.1464999736967223e-4,1643863.7405430095,9.698767362506503e-4,85
17031611000,6110,031,2.4678690248777633e-4,2731567.310528875,6.00996495630024e-4,322
17031611500,6115,031,2.5061092724414357e-4,2241123.2648478043,0.0011380288447282907,207
17031681200,6812,031,2.2532984928540746e-4,1720425.7360491327,1.4654632286962267e-5,294
17031810400,8104,031,2.1464999736967223e-4,1643863.7405430095,6.334013526413443e-4,199
17031730300,7303,031,2.1464999736967223e-4,1643863.7405430095,7.26780165274254e-4,74
17031730100,7301,031,1.974882643626556e-4,1225246.2319235266,4.6037434088647963e-4,44
17031691100,6911,031,2.1464999736967223e-4,1643863.7405430095,1.2236524932092449e-4,300
17031691200,6912,031,2.1479701193747864e-4,2139495.406529898,1.3849790850492918e-4,323
17031730400,7304,031,1.9304533351579195e-4,1114646.2157722153,3.247212614799172e-4,40
17031730600,7306,031,2.1464999736967223e-4,1643863.7405430095,3.091703998061349e-4,20
17031730500,7305,031,1.9074845913969853e-4,695769.838400041,4.444927259305423e-4,128
17031381700,3817,031,2.1464999736967223e-4,1643863.7405430095,7.771301281466298e-6,NA
17031380500,3805,031,2.1464999736967223e-4,1643863.7405430095,0.0015236606615977055,295
17031381200,3812,031,2.1464999736967223e-4,1643863.7405430095,0.00150475758675093,98
17031381400,3814,031,2.3537213291828748e-4,1959384.8311052388,0.0012706653573020062,183
17031440300,4403,031,2.0360287277516512e-4,1358857.9534779994,3.6791279985817337e-4,52
17031612100,6121,031,2.1464999736967223e-4,1643863.7405430095,7.166480221827974e-4,145
17031612000,6120,031,2.4809392929823744e-4,985452.7008416394,0.0014106172752517136,252
17031620100,6201,031,2.3553695780862178e-4,1668385.0682213774,2.8233264674775568e-5,124
17031620400,6204,031,2.1464999736967223e-4,1643863.7405430095,7.076479420626332e-4,33
17031630100,6301,031,2.4691510919622314e-4,2263270.5348535697,3.890340471510077e-4,97
17031620200,6202,031,2.288155357996737e-4,1465577.2337040433,3.164549341427499e-4,388
17031620300,6203,031,2.2560086996917898e-4,834191.9986518134,6.226502312251494e-4,32
17031740100,7401,031,1.6252807963092742e-4,1167659.576136381,5.490671391694213e-4,100
17031730700,7307,031,1.866038358070252e-4,887115.4220709945,5.623618834943607e-4,233
17031740300,7403,031,1.5671343592949107e-4,487976.3723810097,6.914714715689054e-5,102
17031740200,7402,031,1.6368483136844407e-4,627990.2446528554,1.3479851141952602e-4,281
17031740400,7404,031,1.6507651813450321e-4,705967.7669694356,8.686072806665393e-5,336
17031390500,3905,031,2.226345176901979e-4,1148108.6152240813,7.626421671342421e-4,81
17031390200,3902,031,2.2582807829734427e-4,1290377.6239167755,9.686166530359405e-4,74
17031390600,3906,031,2.1464999736967223e-4,1643863.7405430095,5.517004348157317e-4,12
17031381900,3819,031,2.1464999736967223e-4,1643863.7405430095,0.0018762315166470308,155
17031390400,3904,031,2.1464999736967223e-4,1643863.7405430095,0.0013332374796564803,177
17031390300,3903,031,2.1464999736967223e-4,1643863.7405430095,1.3068790019248218e-4,312
17031390100,3901,031,2.1464999736967223e-4,1643863.7405430095,1.8134729420089994e-4,402
17031381800,3818,031,2.1464999736967223e-4,1643863.7405430095,9.338012715009437e-4,187
17031390700,3907,031,2.148181553812836e-4,828935.0734350104,9.785622819797472e-4,84
17031440700,4407,031,1.9172582704284392e-4,993892.0488235984,5.909822811694241e-4,25
17031440800,4408,031,2.1464999736967223e-4,1643863.7405430095,0.003395849176071767,303
17031440900,4409,031,1.8482307275839125e-4,798098.4903432645,5.825325859878502e-4,149
17031440600,4406,031,1.967619092070814e-4,1596666.903406971,4.5475989101816274e-4,67
17031640100,6401,031,2.1464999736967223e-4,1643863.7405430095,6.504842652720981e-4,29
17031630800,6308,031,2.1464999736967223e-4,1643863.7405430095,1.8414529609981297e-4,98
17031630500,6305,031,2.478969963113457e-4,1732089.0073738752,9.068710571673969e-5,94
17031630900,6309,031,2.1464999736967223e-4,1643863.7405430095,8.302745826074741e-4,63
17031630300,6303,031,2.3937009394306674e-4,1111610.0337125836,9.993700941150641e-6,83
17031630200,6302,031,2.1464999736967223e-4,1643863.7405430095,6.799565187630579e-4,170
17031640300,6403,031,2.1464999736967223e-4,1643863.7405430095,2.0577487920563761e-4,277
17031750100,7501,031,1.7911904927643706e-4,829963.7361942813,4.330876963163052e-4,103
17031750300,7503,031,1.6790264663782016e-4,566017.2121816379,9.102270022996862e-4,197
17031750400,7504,031,2.1464999736967223e-4,1643863.7405430095,2.6832786750524453e-5,196
17031750200,7502,031,1.7526873297705152e-4,1009883.9757458509,2.9066584425748674e-4,51
17031750500,7505,031,1.6989480163140966e-4,580358.4934650473,4.846450804583131e-5,150
17031410500,4105,031,2.1464999736967223e-4,1643863.7405430095,0.00154090676806087,160
17031410600,4106,031,2.1736645434894186e-4,805381.9330044686,0.0019906772233460905,237
17031400500,4005,031,2.1464999736967223e-4,1643863.7405430095,1.0233596331980819e-4,342
17031400800,4008,031,2.2756375034102173e-4,1500214.5152318187,2.3062805887683345e-4,325
17031282800,2828,031,2.1464999736967223e-4,1643863.7405430095,0.002135193650220021,53
17031410100,4101,031,2.1464999736967223e-4,1643863.7405430095,0.0019337098668781524,91
17031282700,2827,031,2.663266200267095e-4,497870.80393295485,0.0010279192990230706,209
17031400300,4003,031,2.2456154033659827e-4,1682163.432726851,3.19190834606086e-4,346
17031460100,4601,031,1.7004495454585946e-4,614690.7969603769,2.0931580373542302e-5,254
17031460200,4602,031,2.1464999736967223e-4,1643863.7405430095,0.0010761870835104925,268
17031450300,4503,031,1.850904280525783e-4,1801025.8307194745,3.467415395244514e-4,77
17031640800,6408,031,2.1195338526240254e-4,1072540.6272373775,8.807249875006342e-4,85
17031650100,6501,031,2.3315429558692599e-4,1208430.2258320528,7.698558204265882e-5,157
17031640700,6407,031,2.0057087966537853e-4,1179187.4763066089,7.809373303499815e-4,107
17031650200,6502,031,2.1464999736967223e-4,1643863.7405430095,9.763728958482624e-5,79
17031640600,6406,031,1.8492242302228887e-4,692431.796139596,2.1368823750808074e-5,144
17031640500,6405,031,1.7305962192093872e-4,396137.3469839345,8.601418746739694e-4,101
17031640400,6404,031,2.1464999736967223e-4,1643863.7405430095,1.984450221882545e-4,373
17031750600,7506,031,1.7201511635616415e-4,535249.3072142517,7.045432594704063e-5,263
17031410700,4107,031,2.1464999736967223e-4,1643863.7405430095,0.0015654864152360643,185
17031283100,2831,031,2.1464999736967223e-4,1643863.7405430095,0.0031313843765109705,225
17031283800,2838,031,2.1464999736967223e-4,1643863.7405430095,0.0013948063115025713,141
17031410800,4108,031,2.0904091058930748e-4,222942.69224248448,0.001850734224568405,88
17031460600,4606,031,1.7220419230699633e-4,996021.366268646,8.331743904669797e-4,114
17031411200,4112,031,2.1464999736967223e-4,1643863.7405430095,8.138991314486242e-4,134
17031460400,4604,031,2.1464999736967223e-4,1643863.7405430095,6.651448518610103e-4,109
17031410900,4109,031,2.0969410425280313e-4,972655.6209553562,0.0013568450752165823,157
17031460700,4607,031,1.6718784995433896e-4,481578.23804471456,1.0105787635001548e-4,313
17031461000,4610,031,2.1464999736967223e-4,1643863.7405430095,8.744223686162546e-4,285
17031411100,4111,031,2.1464999736967223e-4,1643863.7405430095,8.805769118030339e-4,19
17031411000,4110,031,2.1464999736967223e-4,1643863.7405430095,3.0390164827079536e-4,401
17031460500,4605,031,0.00018051925754291971,963910.0309844286,2.9021107846603284e-4,407
17031420400,4204,031,2.1464999736967223e-4,1643863.7405430095,0.0016023690799194135,317
17031420200,4202,031,2.1464999736967223e-4,1643863.7405430095,0.001347410388744224,223
17031420700,4207,031,2.1496640939593732e-4,1347437.5469077872,2.9012948821179535e-4,363
17031420100,4201,031,2.0785124413081853e-4,1047172.4810252086,4.627769457158884e-4,244
17031420800,4208,031,2.1464999736967223e-4,1643863.7405430095,0.0014116674459988964,212
17031480200,4802,031,1.8222265031838186e-4,862086.9123543149,9.69688382690531e-4,144
17031480300,4803,031,2.1464999736967223e-4,1643863.7405430095,7.886261181756821e-4,158
17031480100,4801,031,1.7743120277723777e-4,989636.017729165,2.2422893005195397e-4,388
17031480400,4804,031,1.707756717944443e-4,604623.099814269,3.0448180816994254e-4,51
17031470100,4701,031,1.8060194927795902e-4,723769.7851000234,3.326542234194228e-4,222
17031650400,6504,031,2.2087637991559397e-4,1163593.0135638712,5.19758104240588e-4,43
17031660400,6604,031,2.3543750653349675e-4,1104511.4541237918,9.707224727115172e-5,93
17031650500,6505,031,2.1032488042085722e-4,1213843.6492613023,1.5218696762126887e-4,62
17031421200,4212,031,2.1464999736967223e-4,1643863.7405430095,0.0011614718530821109,234
17031291200,2912,031,2.5400658147613036e-4,1835827.2380203,0.00205272748481099,296
17031290900,2909,031,2.3946130505507238e-4,1340826.2427368532,1.5858663372860958e-4,298
17031271500,2715,031,2.1464999736967223e-4,1643863.7405430095,0.0028139489524493773,264
17031292400,2924,031,2.4826307482316414e-4,1597129.8671478059,2.089958325665159e-5,318
17031292200,2922,031,2.1464999736967223e-4,1643863.7405430095,2.584014875869312e-4,328
17031292500,2925,031,2.4067261450905818e-4,1416728.5183085445,1.0614410129213167e-4,232
17031271800,2718,031,2.1464999736967223e-4,1643863.7405430095,0.002498467897717222,392
17031280400,2804,031,2.6620083796892566e-4,3220785.904474863,0.0010593323098807418,327
17031280100,2801,031,2.615178602223741e-4,7047158.2847619215,5.571678117945087e-4,334
17031301100,3011,031,2.1464999736967223e-4,1643863.7405430095,5.864932901600909e-4,323
17031300600,3006,031,2.1464999736967223e-4,1643863.7405430095,0.001571424206768223,158
17031301200,3012,031,2.63960671866073e-4,1398531.4279082443,6.926510213176569e-5,239
17031300700,3007,031,2.5295262132326354e-4,1402047.339017236,7.354370515417417e-4,318
17031490300,4903,031,1.902702353853877e-4,919217.0336618725,6.338837802995367e-4,113
17031480500,4805,031,1.6618516381019014e-4,1834288.4999081364,3.2148327915584206e-4,108
17031490500,4905,031,1.8353021249234962e-4,1410803.9368596207,1.9165023510792572e-4,63
17031520400,5204,031,1.4573126842930774e-4,463550.49784120265,3.908383913983351e-4,374
17031520300,5203,031,1.4526285752756394e-4,583336.5587471856,1.9399265576292742e-4,210
17031520500,5205,031,1.4066135904395617e-4,275660.9540435187,4.4742583890976473e-4,42
17031520200,5202,031,1.5861048190044492e-4,809096.1880317172,4.4662682200126685e-4,122
17031660700,6607,031,2.375591486330115e-4,1728310.161849126,0.0010937651441670535,269
17031660500,6605,031,2.3015447891935775e-4,554980.4264884904,2.1038188788476052e-4,215
17031520600,5206,031,1.441579169275564e-4,499443.6666291079,3.663508136477589e-4,73
17031660600,6606,031,2.3479334098519197e-4,1068012.0213780391,3.249246607465845e-4,246
17031661000,6610,031,2.3046282906999716e-4,1556410.827196895,5.696531909429903e-5,142
17031660800,6608,031,2.1464999736967223e-4,1643863.7405430095,1.9898543927314658e-4,171
17031660900,6609,031,0.00022415736243890409,1254342.472765581,8.64170173446104e-5,292
17031280900,2809,031,2.1464999736967223e-4,1643863.7405430095,0.005372278278365007,340
17031301600,3016,031,2.1464999736967223e-4,1643863.7405430095,6.364153787746765e-4,259
17031490700,4907,031,2.1464999736967223e-4,1643863.7405430095,7.539607191827216e-4,171
17031490600,4906,031,1.8611403130364945e-4,584558.8208748675,4.640071796239176e-4,122
17031491000,4910,031,1.7679188378764185e-4,785943.0581775301,1.7041739135345948e-4,307
17031491100,4911,031,1.8074579714433793e-4,1105258.6306075258,3.817498057639534e-4,74
17031490800,4908,031,2.1464999736967223e-4,1643863.7405430095,1.251944519698851e-4,242
17031670300,6703,031,2.1464999736967223e-4,1643863.7405430095,0.0012107997787914764,275
17031670400,6704,031,2.1464999736967223e-4,1643863.7405430095,0.0017331989028645494,301
17031670200,6702,031,2.1464999736967223e-4,1643863.7405430095,9.994763082971454e-4,297
17031661100,6611,031,2.1464999736967223e-4,1643863.7405430095,8.31938694955898e-5,127
17031560100,5601,031,2.2091023407464118e-4,764266.915768058,1.2940814701410666e-4,21
17031530600,5306,031,1.5634684512645208e-4,1071965.3625177464,6.32578802469489e-4,255
17031530300,5303,031,2.1464999736967223e-4,1643863.7405430095,4.284165785210234e-4,105
17031530400,5304,031,1.6580640658631405e-4,453141.0825594944,2.2615568246411782e-4,67
17031530200,5302,031,2.1464999736967223e-4,1643863.7405430095,1.3492075317836745e-4,274
17031670700,6707,031,2.1464999736967223e-4,1643863.7405430095,9.044809876541932e-4,188
17031670600,6706,031,2.4255880241016024e-4,2177307.6183206285,0.0010873878643262484,266
