GEO.id,GEO.id2,GEO.display-label,total,poverty,per_poverty
1400000US17021958900,17021958900,"Census Tract 9589, Christian County, Illinois",2673,677,25.3
1400000US17021959000,17021959000,"Census Tract 9590, Christian County, Illinois",4404,194,4.4
1400000US17023060100,17023060100,"Census Tract 601, Clark County, Illinois",4781,585,12.2
1400000US17023060200,17023060200,"Census Tract 602, Clark County, Illinois",3846,908,23.6
1400000US17023060300,17023060300,"Census Tract 603, Clark County, Illinois",5258,719,13.7
1400000US17023060400,17023060400,"Census Tract 604, Clark County, Illinois",1919,364,19
1400000US17025971900,17025971900,"Census Tract 9719, Clay County, Illinois",2388,178,7.5
1400000US17025972000,17025972000,"Census Tract 9720, Clay County, Illinois",2740,359,13.1
1400000US17025972100,17025972100,"Census Tract 9721, Clay County, Illinois",5080,960,18.9
1400000US17025972200,17025972200,"Census Tract 9722, Clay County, Illinois",2964,357,12
1400000US17027900100,17027900100,"Census Tract 9001, Clinton County, Illinois",6122,357,5.8
1400000US17027900200,17027900200,"Census Tract 9002, Clinton County, Illinois",2029,119,5.9
1400000US17027900300,17027900300,"Census Tract 9003, Clinton County, Illinois",7045,327,4.6
1400000US17027900401,17027900401,"Census Tract 9004.01, Clinton County, Illinois",1269,139,11
1400000US17027900402,17027900402,"Census Tract 9004.02, Clinton County, Illinois",5041,860,17.1
1400000US17027900500,17027900500,"Census Tract 9005, Clinton County, Illinois",5236,876,16.7
1400000US17027900601,17027900601,"Census Tract 9006.01, Clinton County, Illinois",2458,97,3.9
1400000US17027900602,17027900602,"Census Tract 9006.02, Clinton County, Illinois",6653,631,9.5
1400000US17029000100,17029000100,"Census Tract 1, Coles County, Illinois",2890,461,16
1400000US17029000200,17029000200,"Census Tract 2, Coles County, Illinois",6232,666,10.7
1400000US17029000300,17029000300,"Census Tract 3, Coles County, Illinois",4304,674,15.7
1400000US17029000400,17029000400,"Census Tract 4, Coles County, Illinois",2422,634,26.2
1400000US17029000500,17029000500,"Census Tract 5, Coles County, Illinois",6633,1779,26.8
1400000US17029000600,17029000600,"Census Tract 6, Coles County, Illinois",3711,182,4.9
